|YEAR|	|MONTH|	|NUMBER OF HURRICANES|
1872,     Apr,     0
1872,     May,     0
1872,     Jun,     0
1872,     Jul,     0
1872,     Aug,     1
1872,     Sep,     2
1872,     Oct,     1
1872,     Nov,     0
1872,     Dec,     0
1873,     Jan,     0
1873,     Feb,     0
1873,     Mar,     0
1873,     Apr,     0
1873,     May,     0
1873,     Jun,     0
1873,     Jul,     0
1873,     Aug,     1
1873,     Sep,     2
1873,     Oct,     0
1873,     Nov,     0
1873,     Dec,     0
1874,     Jan,     0
1874,     Feb,     0
1874,     Mar,     0
1874,     Apr,     0
1874,     May,     0
1874,     Jun,     0
1874,     Jul,     0
1874,     Aug,     1
1874,     Sep,     1
1874,     Oct,     1
1874,     Nov,     0
1874,     Dec,     0
1875,     Jan,     0
1875,     Feb,     0
1875,     Mar,     0
1875,     Apr,     0
1875,     May,     0
1875,     Jun,     0
1875,     Jul,     0
1875,     Aug,     1
1875,     Sep,     2
1875,     Oct,     2
1875,     Nov,     0
1875,     Dec,     0
1876,     Jan,     0
1876,     Feb,     0
1876,     Mar,     0
1876,     Apr,     0
1876,     May,     0
1876,     Jun,     0
1876,     Jul,     0
1876,     Aug,     0
1876,     Sep,     2
1876,     Oct,     1
1876,     Nov,     0
1876,     Dec,     0
1877,     Jan,     0
1877,     Feb,     0
1877,     Mar,     0
1877,     Apr,     0
1877,     May,     0
1877,     Jun,     0
1877,     Jul,     0
1877,     Aug,     0
1877,     Sep,     2
1877,     Oct,     0
1877,     Nov,     0
1877,     Dec,     0
1878,     Jan,     0
1878,     Feb,     0
1878,     Mar,     0
1878,     Apr,     0
1878,     May,     0
1878,     Jun,     0
1878,     Jul,     0
1878,     Aug,     2
1878,     Sep,     3
1878,     Oct,     4
1878,     Nov,     0
1878,     Dec,     0
1879,     Jan,     0
1879,     Feb,     0
1879,     Mar,     0
1879,     Apr,     0
1879,     May,     0
1879,     Jun,     0
1879,     Jul,     0
1879,     Aug,     3
1879,     Sep,     0
1879,     Oct,     1
1879,     Nov,     1
1879,     Dec,     0
1880,     Jan,     0
1880,     Feb,     0
1880,     Mar,     0
1880,     Apr,     0
1880,     May,     0
1880,     Jun,     0
1880,     Jul,     0
1880,     Aug,     3
1880,     Sep,     3
1880,     Oct,     2
1880,     Nov,     0
1880,     Dec,     0
1881,     Jan,     0
1881,     Feb,     0
1881,     Mar,     0
1881,     Apr,     0
1881,     May,     0
1881,     Jun,     0
1881,     Jul,     0
1881,     Aug,     2
1881,     Sep,     1
1881,     Oct,     0
1881,     Nov,     0
1881,     Dec,     0
1882,     Jan,     0
1882,     Feb,     0
1882,     Mar,     0
1882,     Apr,     0
1882,     May,     0
1882,     Jun,     0
1882,     Jul,     0
1882,     Aug,     1
1882,     Sep,     2
1882,     Oct,     1
1882,     Nov,     0
1882,     Dec,     0
1883,     Jan,     0
1883,     Feb,     0
1883,     Mar,     0
1883,     Apr,     0
1883,     May,     0
1883,     Jun,     0
1883,     Jul,     0
1883,     Aug,     1
1883,     Sep,     1
1883,     Oct,     0
1883,     Nov,     0
1883,     Dec,     0
1884,     Jan,     0
1884,     Feb,     0
1884,     Mar,     0
1884,     Apr,     0
1884,     May,     0
1884,     Jun,     0
1884,     Jul,     0
1884,     Aug,     0
1884,     Sep,     2
1884,     Oct,     1
1884,     Nov,     0
1884,     Dec,     0
1885,     Jan,     0
1885,     Feb,     0
1885,     Mar,     0
1885,     Apr,     0
1885,     May,     0
1885,     Jun,     0
1885,     Jul,     0
1885,     Aug,     1
1885,     Sep,     4
1885,     Oct,     0
1885,     Nov,     0
1885,     Dec,     0
1886,     Jan,     0
1886,     Feb,     0
1886,     Mar,     0
1886,     Apr,     0
1886,     May,     0
1886,     Jun,     2
1886,     Jul,     1
1886,     Aug,     3
1886,     Sep,     2
1886,     Oct,     1
1886,     Nov,     0
1886,     Dec,     0
1887,     Jan,     0
1887,     Feb,     0
1887,     Mar,     0
1887,     Apr,     0
1887,     May,     0
1887,     Jun,     0
1887,     Jul,     1
1887,     Aug,     2
1887,     Sep,     3
1887,     Oct,     3
1887,     Nov,     1
1887,     Dec,     1
1888,     Jan,     0
1888,     Feb,     0
1888,     Mar,     0
1888,     Apr,     0
1888,     May,     0
1888,     Jun,     1
1888,     Jul,     0
1888,     Aug,     2
1888,     Sep,     1
1888,     Oct,     1
1888,     Nov,     1
1888,     Dec,     0
1889,     Jan,     0
1889,     Feb,     0
1889,     Mar,     0
1889,     Apr,     0
1889,     May,     1
1889,     Jun,     1
1889,     Jul,     0
1889,     Aug,     1
1889,     Sep,     3
1889,     Oct,     0
1889,     Nov,     0
1889,     Dec,     0
1890,     Jan,     0
1890,     Feb,     0
1890,     Mar,     0
1890,     Apr,     0
1890,     May,     0
1890,     Jun,     0
1890,     Jul,     0
1890,     Aug,     1
1890,     Sep,     0
1890,     Oct,     1
1890,     Nov,     0
1890,     Dec,     0
1891,     Jan,     0
1891,     Feb,     0
1891,     Mar,     0
1891,     Apr,     0
1891,     May,     0
1891,     Jun,     0
1891,     Jul,     1
1891,     Aug,     2
1891,     Sep,     3
1891,     Oct,     1
1891,     Nov,     0
1891,     Dec,     0
1892,     Jan,     0
1892,     Feb,     0
1892,     Mar,     0
1892,     Apr,     0
1892,     May,     0
1892,     Jun,     0
1892,     Jul,     0
1892,     Aug,     1
1892,     Sep,     2
1892,     Oct,     2
1892,     Nov,     0
1892,     Dec,     0
1893,     Jan,     0
1893,     Feb,     0
1893,     Mar,     0
1893,     Apr,     0
1893,     May,     0
1893,     Jun,     1
1893,     Jul,     1
1893,     Aug,     5
1893,     Sep,     3
1893,     Oct,     0
1893,     Nov,     0
1893,     Dec,     0
1894,     Jan,     0
1894,     Feb,     0
1894,     Mar,     0
1894,     Apr,     0
1894,     May,     0
1894,     Jun,     0
1894,     Jul,     0
1894,     Aug,     1
1894,     Sep,     1
1894,     Oct,     3
1894,     Nov,     0
1894,     Dec,     0
1895,     Jan,     0
1895,     Feb,     0
1895,     Mar,     0
1895,     Apr,     0
1895,     May,     0
1895,     Jun,     0
1895,     Jul,     0
1895,     Aug,     1
1895,     Sep,     0
1895,     Oct,     1
1895,     Nov,     0
1895,     Dec,     0
1896,     Jan,     0
1896,     Feb,     0
1896,     Mar,     0
1896,     Apr,     0
1896,     May,     0
1896,     Jun,     0
1896,     Jul,     1
1896,     Aug,     1
1896,     Sep,     2
1896,     Oct,     2
1896,     Nov,     0
1896,     Dec,     0
1897,     Jan,     0
1897,     Feb,     0
1897,     Mar,     0
1897,     Apr,     0
1897,     May,     0
1897,     Jun,     0
1897,     Jul,     0
1897,     Aug,     1
1897,     Sep,     1
1897,     Oct,     1
1897,     Nov,     0
1897,     Dec,     0
1898,     Jan,     0
1898,     Feb,     0
1898,     Mar,     0
1898,     Apr,     0
1898,     May,     0
1898,     Jun,     0
1898,     Jul,     0
1898,     Aug,     1
1898,     Sep,     3
1898,     Oct,     0
1898,     Nov,     0
1898,     Dec,     0
1899,     Jan,     0
1899,     Feb,     0
1899,     Mar,     0
1899,     Apr,     0
1899,     May,     0
1899,     Jun,     0
1899,     Jul,     1
1899,     Aug,     2
1899,     Sep,     1
1899,     Oct,     1
1899,     Nov,     0
1899,     Dec,     0
1900,     Jan,     0
1900,     Feb,     0
1900,     Mar,     0
1900,     Apr,     0
1900,     May,     0
1900,     Jun,     0
1900,     Jul,     0
1900,     Aug,     1
1900,     Sep,     2
1900,     Oct,     0
1900,     Nov,     0
1900,     Dec,     0
1901,     Jan,     0
1901,     Feb,     0
1901,     Mar,     0
1901,     Apr,     0
1901,     May,     0
1901,     Jun,     0
